TipusCasData,RegioSanitariaCodi,RegioSanitariaDescripcio,EdatRang,SexeCodi,SexeDescripcio,TipusCasDescripcio,NumCasos
29/03/2020,62,Camp de Tarragona,70-79,0,Home,Positiu,2
29/03/2020,62,Camp de Tarragona,80-89,1,Dona,Sospitós,6
29/03/2020,67,Catalunya Central,70-79,1,Dona,Sospitós,2
29/03/2020,78,Barcelona,90+,0,Home,Positiu,12
29/03/2020,62,Camp de Tarragona,90+,1,Dona,Sospitós,3
29/03/2020,61,Lleida,70-79,0,Home,Positiu,3
29/03/2020,62,Camp de Tarragona,50-59,1,Dona,Sospitós,4
29/03/2020,63,Terres de l'Ebre,50-59,1,Dona,Sospitós,2
29/03/2020,64,Girona,40-49,0,Home,Positiu,6
29/03/2020,64,Girona,70-79,1,Dona,Positiu,2
29/03/2020,61,Lleida,20-29,1,Dona,Sospitós,6
29/03/2020,64,Girona,60-69,1,Dona,Sospitós,1
29/03/2020,67,Catalunya Central,60-69,1,Dona,Sospitós,3
29/03/2020,67,Catalunya Central,80-89,0,Home,Sospitós,2
29/03/2020,62,Camp de Tarragona,40-49,0,Home,Positiu,1
29/03/2020,67,Catalunya Central,30-39,1,Dona,Positiu,7
29/03/2020,63,Terres de l'Ebre,70-79,0,Home,Sospitós,1
29/03/2020,62,Camp de Tarragona,60-69,1,Dona,Positiu,2
29/03/2020,78,Barcelona,10-19,1,Dona,Positiu,1
29/03/2020,71,Alt Pirineu i Aran,20-29,1,Dona,Sospitós,1
29/03/2020,78,Barcelona,70-79,1,Dona,Sospitós,17
29/03/2020,67,Catalunya Central,10-19,1,Dona,Sospitós,1
29/03/2020,63,Terres de l'Ebre,30-39,1,Dona,Sospitós,1
29/03/2020,61,Lleida,50-59,0,Home,Sospitós,3
29/03/2020,71,Alt Pirineu i Aran,80-89,1,Dona,Positiu,2
29/03/2020,62,Camp de Tarragona,50-59,1,Dona,Positiu,1
29/03/2020,62,Camp de Tarragona,90+,0,Home,Positiu,2
29/03/2020,67,Catalunya Central,80-89,0,Home,Positiu,19
29/03/2020,71,Alt Pirineu i Aran,40-49,1,Dona,Sospitós,1
29/03/2020,67,Catalunya Central,50-59,1,Dona,Sospitós,18
29/03/2020,78,Barcelona,10-19,0,Home,Positiu,3
29/03/2020,71,Alt Pirineu i Aran,80-89,0,Home,Sospitós,1
29/03/2020,67,Catalunya Central,40-49,0,Home,Sospitós,4
29/03/2020,67,Catalunya Central,70-79,1,Dona,Positiu,12
29/03/2020,62,Camp de Tarragona,80-89,0,Home,Sospitós,3
29/03/2020,61,Lleida,90+,1,Dona,Sospitós,2
29/03/2020,64,Girona,30-39,0,Home,Sospitós,4
29/03/2020,61,Lleida,20-29,0,Home,Positiu,2
29/03/2020,61,Lleida,50-59,1,Dona,Positiu,6
29/03/2020,64,Girona,90+,1,Dona,Positiu,3
29/03/2020,64,Girona,30-39,0,Home,Positiu,1
29/03/2020,78,Barcelona,80-89,0,Home,Sospitós,25
29/03/2020,71,Alt Pirineu i Aran,90+,0,Home,Sospitós,1
29/03/2020,71,Alt Pirineu i Aran,40-49,0,Home,Sospitós,1
29/03/2020,67,Catalunya Central,60-69,0,Home,Sospitós,4
29/03/2020,64,Girona,30-39,1,Dona,Positiu,6
29/03/2020,67,Catalunya Central,20-29,1,Dona,Positiu,6
29/03/2020,78,Barcelona,60-69,0,Home,Sospitós,33
29/03/2020,63,Terres de l'Ebre,50-59,0,Home,Sospitós,1
29/03/2020,67,Catalunya Central,10-19,1,Dona,Positiu,2
29/03/2020,61,Lleida,0-9,0,Home,Sospitós,1
29/03/2020,00,No classificat,80-89,1,Dona,Sospitós,2
29/03/2020,64,Girona,70-79,0,Home,Sospitós,3
29/03/2020,62,Camp de Tarragona,40-49,0,Home,Sospitós,7
29/03/2020,62,Camp de Tarragona,30-39,0,Home,Positiu,1
29/03/2020,63,Terres de l'Ebre,40-49,0,Home,Sospitós,2
29/03/2020,61,Lleida,70-79,0,Home,Sospitós,1
29/03/2020,67,Catalunya Central,50-59,0,Home,Sospitós,2
29/03/2020,78,Barcelona,90+,1,Dona,Sospitós,30
29/03/2020,64,Girona,80-89,0,Home,Positiu,3
29/03/2020,64,Girona,20-29,0,Home,Positiu,1
29/03/2020,61,Lleida,90+,1,Dona,Positiu,5
29/03/2020,61,Lleida,50-59,0,Home,Positiu,1
29/03/2020,64,Girona,60-69,0,Home,Positiu,13
29/03/2020,71,Alt Pirineu i Aran,60-69,0,Home,Sospitós,1
29/03/2020,71,Alt Pirineu i Aran,60-69,0,Home,Positiu,2
29/03/2020,78,Barcelona,0-9,1,Dona,Sospitós,1
29/03/2020,62,Camp de Tarragona,80-89,1,Dona,Positiu,12
29/03/2020,62,Camp de Tarragona,70-79,1,Dona,Sospitós,1
29/03/2020,64,Girona,50-59,1,Dona,Sospitós,5
29/03/2020,78,Barcelona,50-59,0,Home,Positiu,63
29/03/2020,63,Terres de l'Ebre,20-29,1,Dona,Sospitós,1
29/03/2020,64,Girona,20-29,1,Dona,Positiu,2
29/03/2020,64,Girona,70-79,1,Dona,Sospitós,5
29/03/2020,62,Camp de Tarragona,70-79,1,Dona,Positiu,3
29/03/2020,64,Girona,60-69,1,Dona,Positiu,4
29/03/2020,64,Girona,50-59,0,Home,Positiu,4
29/03/2020,61,Lleida,90+,0,Home,Positiu,3
29/03/2020,64,Girona,80-89,1,Dona,Positiu,3
29/03/2020,62,Camp de Tarragona,60-69,1,Dona,Sospitós,2
29/03/2020,61,Lleida,80-89,0,Home,Positiu,5
29/03/2020,61,Lleida,60-69,0,Home,Sospitós,3
29/03/2020,67,Catalunya Central,70-79,0,Home,Sospitós,6
29/03/2020,62,Camp de Tarragona,60-69,0,Home,Positiu,1
29/03/2020,71,Alt Pirineu i Aran,50-59,0,Home,Positiu,1
29/03/2020,62,Camp de Tarragona,50-59,0,Home,Positiu,5
29/03/2020,62,Camp de Tarragona,0-9,0,Home,Sospitós,2
29/03/2020,64,Girona,50-59,0,Home,Sospitós,1
29/03/2020,67,Catalunya Central,50-59,1,Dona,Positiu,20
29/03/2020,62,Camp de Tarragona,90+,1,Dona,Positiu,5
29/03/2020,61,Lleida,30-39,0,Home,Sospitós,2
29/03/2020,62,Camp de Tarragona,40-49,1,Dona,Positiu,1
29/03/2020,62,Camp de Tarragona,50-59,0,Home,Sospitós,2
29/03/2020,62,Camp de Tarragona,60-69,0,Home,Sospitós,3
29/03/2020,64,Girona,80-89,1,Dona,Sospitós,7
29/03/2020,61,Lleida,60-69,1,Dona,Sospitós,2
29/03/2020,62,Camp de Tarragona,90+,0,Home,Sospitós,5
29/03/2020,64,Girona,0-9,1,Dona,Sospitós,1
29/03/2020,00,No classificat,80-89,0,Home,Sospitós,2
29/03/2020,67,Catalunya Central,50-59,0,Home,Positiu,15
29/03/2020,61,Lleida,30-39,0,Home,Positiu,1
29/03/2020,63,Terres de l'Ebre,60-69,1,Dona,Sospitós,3
29/03/2020,78,Barcelona,70-79,0,Home,Sospitós,30
29/03/2020,00,No classificat,20-29,1,Dona,Sospitós,5
29/03/2020,00,No classificat,70-79,1,Dona,Sospitós,1
29/03/2020,00,No classificat,20-29,0,Home,Sospitós,2
29/03/2020,00,No classificat,60-69,1,Dona,Sospitós,2
29/03/2020,00,No classificat,70-79,0,Home,Sospitós,2
29/03/2020,00,No classificat,40-49,1,Dona,Sospitós,2
29/03/2020,00,No classificat,60-69,0,Home,Sospitós,2
29/03/2020,00,No classificat,30-39,1,Dona,Sospitós,6
29/03/2020,00,No classificat,40-49,0,Home,Sospitós,5
29/03/2020,00,No classificat,30-39,0,Home,Sospitós,5
29/03/2020,00,No classificat,50-59,0,Home,Sospitós,4
30/03/2020,64,Girona,40-49,1,Dona,Sospitós,38
30/03/2020,67,Catalunya Central,50-59,1,Dona,Positiu,19
30/03/2020,61,Lleida,30-39,1,Dona,Sospitós,7
30/03/2020,62,Camp de Tarragona,60-69,1,Dona,Positiu,2
30/03/2020,00,No classificat,80-89,0,Home,Sospitós,2
30/03/2020,78,Barcelona,80-89,1,Dona,Sospitós,66
30/03/2020,78,Barcelona,20-29,0,Home,Positiu,30
30/03/2020,00,No classificat,50-59,1,Dona,Sospitós,5
30/03/2020,64,Girona,50-59,1,Dona,Sospitós,33
30/03/2020,64,Girona,20-29,1,Dona,Sospitós,21
30/03/2020,78,Barcelona,50-59,0,Home,Positiu,121
30/03/2020,78,Barcelona,30-39,0,Home,Positiu,37
30/03/2020,00,No classificat,40-49,0,Home,Sospitós,7
30/03/2020,78,Barcelona,90+,1,Dona,Positiu,47
30/03/2020,62,Camp de Tarragona,50-59,0,Home,Positiu,11
30/03/2020,78,Barcelona,40-49,0,Home,Sospitós,74
30/03/2020,67,Catalunya Central,60-69,1,Dona,Sospitós,11
30/03/2020,78,Barcelona,40-49,0,Home,Positiu,94
30/03/2020,78,Barcelona,20-29,1,Dona,Sospitós,111
30/03/2020,78,Barcelona,70-79,0,Home,Sospitós,59
30/03/2020,78,Barcelona,70-79,1,Dona,Positiu,96
30/03/2020,78,Barcelona,70-79,0,Home,Positiu,117
30/03/2020,78,Barcelona,50-59,1,Dona,Sospitós,129
30/03/2020,64,Girona,60-69,1,Dona,Positiu,9
30/03/2020,64,Girona,30-39,1,Dona,Positiu,12
30/03/2020,78,Barcelona,30-39,1,Dona,Sospitós,145
30/03/2020,67,Catalunya Central,80-89,1,Dona,Sospitós,15
30/03/2020,78,Barcelona,70-79,1,Dona,Sospitós,44
30/03/2020,67,Catalunya Central,30-39,1,Dona,Sospitós,15
30/03/2020,64,Girona,80-89,1,Dona,Positiu,11
30/03/2020,00,No classificat,40-49,1,Dona,Sospitós,6
30/03/2020,67,Catalunya Central,40-49,1,Dona,Positiu,12
30/03/2020,78,Barcelona,80-89,1,Dona,Positiu,109
30/03/2020,67,Catalunya Central,90+,1,Dona,Positiu,8
30/03/2020,00,No classificat,30-39,1,Dona,Sospitós,8
30/03/2020,67,Catalunya Central,60-69,0,Home,Sospitós,7
30/03/2020,64,Girona,40-49,0,Home,Sospitós,19
30/03/2020,67,Catalunya Central,50-59,1,Dona,Sospitós,28
30/03/2020,78,Barcelona,40-49,1,Dona,Positiu,94
30/03/2020,67,Catalunya Central,70-79,1,Dona,Sospitós,9
30/03/2020,61,Lleida,40-49,0,Home,Positiu,3
30/03/2020,78,Barcelona,10-19,1,Dona,Sospitós,6
30/03/2020,00,No classificat,60-69,0,Home,Sospitós,1
30/03/2020,78,Barcelona,30-39,1,Dona,Positiu,68
30/03/2020,64,Girona,60-69,0,Home,Sospitós,7
30/03/2020,67,Catalunya Central,60-69,1,Dona,Positiu,8
30/03/2020,61,Lleida,50-59,1,Dona,Sospitós,8
30/03/2020,67,Catalunya Central,70-79,1,Dona,Positiu,14
30/03/2020,00,No classificat,70-79,0,Home,Sospitós,2
30/03/2020,78,Barcelona,60-69,0,Home,Positiu,119
30/03/2020,62,Camp de Tarragona,40-49,1,Dona,Positiu,5
30/03/2020,67,Catalunya Central,50-59,0,Home,Sospitós,5
30/03/2020,67,Catalunya Central,40-49,0,Home,Sospitós,10
30/03/2020,67,Catalunya Central,80-89,0,Home,Sospitós,19
30/03/2020,00,No classificat,70-79,1,Dona,Sospitós,3
30/03/2020,78,Barcelona,40-49,1,Dona,Sospitós,175
30/03/2020,67,Catalunya Central,70-79,0,Home,Sospitós,12
30/03/2020,78,Barcelona,50-59,1,Dona,Positiu,141
30/03/2020,64,Girona,50-59,1,Dona,Positiu,14
30/03/2020,78,Barcelona,90+,1,Dona,Sospitós,33
30/03/2020,78,Barcelona,10-19,1,Dona,Positiu,3
30/03/2020,00,No classificat,20-29,1,Dona,Sospitós,8
30/03/2020,67,Catalunya Central,20-29,0,Home,Positiu,1
30/03/2020,78,Barcelona,80-89,0,Home,Positiu,90
30/03/2020,00,No classificat,50-59,0,Home,Sospitós,5
30/03/2020,62,Camp de Tarragona,80-89,1,Dona,Sospitós,10
30/03/2020,78,Barcelona,10-19,0,Home,Sospitós,6
30/03/2020,78,Barcelona,30-39,0,Home,Sospitós,40
30/03/2020,62,Camp de Tarragona,80-89,0,Home,Sospitós,5
30/03/2020,78,Barcelona,60-69,1,Dona,Sospitós,68
30/03/2020,78,Barcelona,90+,0,Home,Sospitós,21
30/03/2020,78,Barcelona,20-29,0,Home,Sospitós,42
30/03/2020,62,Camp de Tarragona,40-49,1,Dona,Sospitós,14
30/03/2020,78,Barcelona,50-59,0,Home,Sospitós,49
30/03/2020,78,Barcelona,60-69,1,Dona,Positiu,91
30/03/2020,78,Barcelona,20-29,1,Dona,Positiu,60
30/03/2020,62,Camp de Tarragona,20-29,1,Dona,Sospitós,8
30/03/2020,78,Barcelona,60-69,0,Home,Sospitós,66
30/03/2020,62,Camp de Tarragona,50-59,1,Dona,Sospitós,13
30/03/2020,67,Catalunya Central,30-39,1,Dona,Positiu,8
30/03/2020,67,Catalunya Central,20-29,1,Dona,Sospitós,18
30/03/2020,61,Lleida,20-29,1,Dona,Sospitós,4
30/03/2020,67,Catalunya Central,20-29,1,Dona,Positiu,4
30/03/2020,64,Girona,80-89,1,Dona,Sospitós,11
30/03/2020,64,Girona,30-39,0,Home,Sospitós,13
30/03/2020,64,Girona,10-19,0,Home,Sospitós,5
30/03/2020,64,Girona,70-79,0,Home,Sospitós,13
30/03/2020,67,Catalunya Central,40-49,0,Home,Positiu,7
30/03/2020,67,Catalunya Central,40-49,1,Dona,Sospitós,23
30/03/2020,67,Catalunya Central,70-79,0,Home,Positiu,14
30/03/2020,64,Girona,30-39,1,Dona,Sospitós,37
30/03/2020,67,Catalunya Central,80-89,1,Dona,Positiu,20
30/03/2020,67,Catalunya Central,90+,1,Dona,Sospitós,12
30/03/2020,62,Camp de Tarragona,90+,1,Dona,Sospitós,2
30/03/2020,67,Catalunya Central,90+,0,Home,Sospitós,5
30/03/2020,67,Catalunya Central,30-39,0,Home,Sospitós,7
30/03/2020,61,Lleida,40-49,1,Dona,Sospitós,8
30/03/2020,64,Girona,90+,1,Dona,Sospitós,3
30/03/2020,64,Girona,80-89,0,Home,Sospitós,6
30/03/2020,64,Girona,60-69,1,Dona,Sospitós,17
30/03/2020,64,Girona,20-29,0,Home,Sospitós,11
30/03/2020,62,Camp de Tarragona,30-39,1,Dona,Sospitós,10
30/03/2020,62,Camp de Tarragona,60-69,0,Home,Sospitós,8
30/03/2020,62,Camp de Tarragona,30-39,0,Home,Sospitós,4
30/03/2020,67,Catalunya Central,80-89,0,Home,Positiu,22
30/03/2020,78,Barcelona,80-89,0,Home,Sospitós,46
30/03/2020,63,Terres de l'Ebre,40-49,0,Home,Sospitós,2
30/03/2020,71,Alt Pirineu i Aran,50-59,0,Home,Sospitós,3
30/03/2020,61,Lleida,20-29,0,Home,Sospitós,3
30/03/2020,62,Camp de Tarragona,90+,0,Home,Positiu,3
30/03/2020,63,Terres de l'Ebre,70-79,0,Home,Sospitós,1
30/03/2020,71,Alt Pirineu i Aran,80-89,0,Home,Sospitós,1
30/03/2020,61,Lleida,0-9,1,Dona,Sospitós,2
30/03/2020,62,Camp de Tarragona,70-79,1,Dona,Positiu,5
30/03/2020,62,Camp de Tarragona,0-9,1,Dona,Sospitós,1
30/03/2020,62,Camp de Tarragona,10-19,0,Home,Sospitós,1
30/03/2020,62,Camp de Tarragona,80-89,0,Home,Positiu,8
30/03/2020,64,Girona,80-89,0,Home,Positiu,7
30/03/2020,61,Lleida,60-69,0,Home,Positiu,2
30/03/2020,62,Camp de Tarragona,40-49,0,Home,Sospitós,8
30/03/2020,61,Lleida,40-49,0,Home,Sospitós,4
30/03/2020,61,Lleida,40-49,1,Dona,Positiu,3
30/03/2020,67,Catalunya Central,60-69,0,Home,Positiu,17
30/03/2020,00,No classificat,80-89,1,Dona,Positiu,1
30/03/2020,71,Alt Pirineu i Aran,80-89,0,Home,Positiu,1
30/03/2020,71,Alt Pirineu i Aran,80-89,1,Dona,Sospitós,1
30/03/2020,64,Girona,50-59,0,Home,Sospitós,11
30/03/2020,78,Barcelona,10-19,0,Home,Positiu,1
30/03/2020,71,Alt Pirineu i Aran,70-79,1,Dona,Positiu,2
30/03/2020,71,Alt Pirineu i Aran,40-49,1,Dona,Positiu,1
30/03/2020,71,Alt Pirineu i Aran,60-69,1,Dona,Positiu,1
30/03/2020,63,Terres de l'Ebre,20-29,1,Dona,Positiu,1
30/03/2020,63,Terres de l'Ebre,70-79,1,Dona,Sospitós,1
30/03/2020,61,Lleida,50-59,0,Home,Sospitós,10
30/03/2020,61,Lleida,60-69,1,Dona,Sospitós,2
30/03/2020,63,Terres de l'Ebre,20-29,0,Home,Sospitós,1
30/03/2020,64,Girona,10-19,0,Home,Positiu,1
30/03/2020,62,Camp de Tarragona,20-29,1,Dona,Positiu,3
30/03/2020,63,Terres de l'Ebre,50-59,1,Dona,Sospitós,1
30/03/2020,61,Lleida,60-69,1,Dona,Positiu,3
30/03/2020,71,Alt Pirineu i Aran,50-59,1,Dona,Positiu,2
30/03/2020,61,Lleida,20-29,1,Dona,Positiu,2
30/03/2020,62,Camp de Tarragona,30-39,1,Dona,Positiu,3
30/03/2020,64,Girona,40-49,1,Dona,Positiu,16
30/03/2020,64,Girona,70-79,1,Dona,Positiu,7
30/03/2020,67,Catalunya Central,20-29,0,Home,Sospitós,3
30/03/2020,61,Lleida,60-69,0,Home,Sospitós,4
30/03/2020,61,Lleida,80-89,0,Home,Positiu,2
30/03/2020,71,Alt Pirineu i Aran,50-59,0,Home,Positiu,1
30/03/2020,62,Camp de Tarragona,90+,0,Home,Sospitós,1
30/03/2020,63,Terres de l'Ebre,30-39,0,Home,Positiu,1
30/03/2020,63,Terres de l'Ebre,80-89,0,Home,Positiu,1
30/03/2020,71,Alt Pirineu i Aran,80-89,1,Dona,Positiu,1
30/03/2020,71,Alt Pirineu i Aran,0-9,1,Dona,Sospitós,1
30/03/2020,78,Barcelona,90+,0,Home,Positiu,18
30/03/2020,62,Camp de Tarragona,40-49,0,Home,Positiu,5
30/03/2020,61,Lleida,30-39,1,Dona,Positiu,2
30/03/2020,71,Alt Pirineu i Aran,40-49,0,Home,Positiu,2
30/03/2020,67,Catalunya Central,0-9,1,Dona,Sospitós,1
30/03/2020,63,Terres de l'Ebre,60-69,0,Home,Sospitós,2
30/03/2020,61,Lleida,80-89,1,Dona,Sospitós,6
30/03/2020,63,Terres de l'Ebre,30-39,1,Dona,Positiu,2
30/03/2020,62,Camp de Tarragona,60-69,1,Dona,Sospitós,14
30/03/2020,64,Girona,40-49,0,Home,Positiu,10
30/03/2020,61,Lleida,90+,0,Home,Sospitós,1
30/03/2020,61,Lleida,80-89,1,Dona,Positiu,1
30/03/2020,64,Girona,20-29,1,Dona,Positiu,5
30/03/2020,71,Alt Pirineu i Aran,90+,0,Home,Positiu,1
30/03/2020,67,Catalunya Central,10-19,1,Dona,Sospitós,1
30/03/2020,61,Lleida,50-59,0,Home,Positiu,8
30/03/2020,61,Lleida,10-19,0,Home,Sospitós,2
30/03/2020,62,Camp de Tarragona,70-79,1,Dona,Sospitós,3
30/03/2020,64,Girona,30-39,0,Home,Positiu,6
30/03/2020,64,Girona,90+,0,Home,Sospitós,1
30/03/2020,78,Barcelona,0-9,0,Home,Sospitós,1
30/03/2020,71,Alt Pirineu i Aran,70-79,1,Dona,Sospitós,1
30/03/2020,67,Catalunya Central,0-9,0,Home,Sospitós,1
30/03/2020,64,Girona,50-59,0,Home,Positiu,12
30/03/2020,62,Camp de Tarragona,70-79,0,Home,Sospitós,9
30/03/2020,78,Barcelona,0-9,1,Dona,Sospitós,3
30/03/2020,64,Girona,20-29,0,Home,Positiu,3
30/03/2020,63,Terres de l'Ebre,30-39,1,Dona,Sospitós,3
30/03/2020,61,Lleida,0-9,0,Home,Sospitós,4
30/03/2020,61,Lleida,70-79,0,Home,Sospitós,2
30/03/2020,71,Alt Pirineu i Aran,70-79,0,Home,Positiu,1
30/03/2020,64,Girona,90+,0,Home,Positiu,2
30/03/2020,64,Girona,0-9,0,Home,Sospitós,2
30/03/2020,64,Girona,60-69,0,Home,Positiu,14
30/03/2020,62,Camp de Tarragona,80-89,1,Dona,Positiu,14
30/03/2020,62,Camp de Tarragona,90+,1,Dona,Positiu,15
30/03/2020,67,Catalunya Central,30-39,0,Home,Positiu,5
30/03/2020,71,Alt Pirineu i Aran,60-69,0,Home,Positiu,2
30/03/2020,61,Lleida,50-59,1,Dona,Positiu,8
30/03/2020,61,Lleida,30-39,0,Home,Sospitós,3
30/03/2020,61,Lleida,80-89,0,Home,Sospitós,1
30/03/2020,61,Lleida,70-79,1,Dona,Positiu,3
30/03/2020,64,Girona,0-9,0,Home,Positiu,1
30/03/2020,61,Lleida,70-79,0,Home,Positiu,6
30/03/2020,63,Terres de l'Ebre,40-49,1,Dona,Sospitós,3
30/03/2020,64,Girona,10-19,1,Dona,Sospitós,11
30/03/2020,64,Girona,70-79,0,Home,Positiu,12
30/03/2020,64,Girona,0-9,1,Dona,Sospitós,3
30/03/2020,67,Catalunya Central,10-19,0,Home,Sospitós,1
30/03/2020,71,Alt Pirineu i Aran,20-29,1,Dona,Positiu,2
30/03/2020,67,Catalunya Central,50-59,0,Home,Positiu,10
30/03/2020,67,Catalunya Central,90+,0,Home,Positiu,5
30/03/2020,62,Camp de Tarragona,50-59,0,Home,Sospitós,10
30/03/2020,64,Girona,90+,1,Dona,Positiu,2
30/03/2020,71,Alt Pirineu i Aran,30-39,1,Dona,Sospitós,1
30/03/2020,78,Barcelona,0-9,0,Home,Positiu,1
30/03/2020,71,Alt Pirineu i Aran,40-49,1,Dona,Sospitós,3
30/03/2020,71,Alt Pirineu i Aran,50-59,1,Dona,Sospitós,2
30/03/2020,64,Girona,70-79,1,Dona,Sospitós,6
30/03/2020,61,Lleida,10-19,1,Dona,Sospitós,2
30/03/2020,61,Lleida,30-39,0,Home,Positiu,1
30/03/2020,71,Alt Pirineu i Aran,10-19,1,Dona,Sospitós,1
30/03/2020,62,Camp de Tarragona,70-79,0,Home,Positiu,4
30/03/2020,62,Camp de Tarragona,50-59,1,Dona,Positiu,10
30/03/2020,62,Camp de Tarragona,60-69,0,Home,Positiu,5
30/03/2020,71,Alt Pirineu i Aran,90+,1,Dona,Positiu,2
30/03/2020,61,Lleida,20-29,0,Home,Positiu,1
30/03/2020,62,Camp de Tarragona,20-29,0,Home,Sospitós,4
30/03/2020,00,No classificat,30-39,0,Home,Sospitós,7
30/03/2020,00,No classificat,20-29,0,Home,Sospitós,3
30/03/2020,00,No classificat,60-69,1,Dona,Sospitós,2
30/03/2020,00,No classificat,10-19,1,Dona,Sospitós,2
30/03/2020,00,No classificat,20-29,0,Home,Positiu,1
30/03/2020,00,No classificat,30-39,0,Home,Positiu,2
30/03/2020,00,No classificat,30-39,1,Dona,Positiu,1
30/03/2020,00,No classificat,40-49,0,Home,Positiu,1
30/03/2020,00,No classificat,50-59,0,Home,Positiu,1
30/03/2020,00,No classificat,60-69,0,Home,Positiu,1
30/03/2020,00,No classificat,60-69,1,Dona,Positiu,1
30/03/2020,00,No classificat,70-79,0,Home,Positiu,1
31/03/2020,78,Barcelona,30-39,1,Dona,Sospitós,172
31/03/2020,71,Alt Pirineu i Aran,60-69,0,Home,Sospitós,1
31/03/2020,78,Barcelona,50-59,1,Dona,Sospitós,195
31/03/2020,00,No classificat,60-69,1,Dona,Sospitós,2
31/03/2020,78,Barcelona,0-9,0,Home,Sospitós,6
31/03/2020,00,No classificat,20-29,1,Dona,Sospitós,8
31/03/2020,78,Barcelona,80-89,1,Dona,Sospitós,97
31/03/2020,64,Girona,50-59,1,Dona,Sospitós,10
31/03/2020,00,No classificat,30-39,1,Dona,Sospitós,4
31/03/2020,78,Barcelona,90+,1,Dona,Sospitós,89
31/03/2020,78,Barcelona,50-59,0,Home,Positiu,137
31/03/2020,00,No classificat,50-59,0,Home,Sospitós,5
31/03/2020,00,No classificat,50-59,1,Dona,Sospitós,2
31/03/2020,71,Alt Pirineu i Aran,60-69,1,Dona,Sospitós,2
31/03/2020,62,Camp de Tarragona,50-59,1,Dona,Positiu,9
31/03/2020,62,Camp de Tarragona,40-49,1,Dona,Positiu,3
31/03/2020,78,Barcelona,40-49,1,Dona,Sospitós,222
31/03/2020,64,Girona,40-49,1,Dona,Sospitós,21
31/03/2020,63,Terres de l'Ebre,70-79,0,Home,Sospitós,4
31/03/2020,78,Barcelona,70-79,1,Dona,Sospitós,46
31/03/2020,67,Catalunya Central,60-69,0,Home,Positiu,24
31/03/2020,62,Camp de Tarragona,50-59,0,Home,Sospitós,8
31/03/2020,00,No classificat,40-49,1,Dona,Sospitós,4
31/03/2020,78,Barcelona,30-39,0,Home,Positiu,45
31/03/2020,62,Camp de Tarragona,60-69,0,Home,Positiu,6
31/03/2020,78,Barcelona,70-79,1,Dona,Positiu,83
31/03/2020,61,Lleida,80-89,1,Dona,Sospitós,6
31/03/2020,64,Girona,50-59,1,Dona,Positiu,13
31/03/2020,78,Barcelona,20-29,1,Dona,Sospitós,121
31/03/2020,64,Girona,70-79,0,Home,Sospitós,11
31/03/2020,64,Girona,50-59,0,Home,Sospitós,14
31/03/2020,78,Barcelona,70-79,0,Home,Positiu,113
31/03/2020,67,Catalunya Central,60-69,0,Home,Sospitós,11
31/03/2020,78,Barcelona,30-39,0,Home,Sospitós,59
31/03/2020,78,Barcelona,60-69,1,Dona,Positiu,90
31/03/2020,78,Barcelona,90+,1,Dona,Positiu,30
31/03/2020,78,Barcelona,80-89,0,Home,Positiu,87
31/03/2020,64,Girona,30-39,1,Dona,Sospitós,27
31/03/2020,71,Alt Pirineu i Aran,90+,0,Home,Sospitós,2
31/03/2020,64,Girona,80-89,1,Dona,Positiu,7
31/03/2020,78,Barcelona,80-89,1,Dona,Positiu,92
31/03/2020,64,Girona,20-29,1,Dona,Positiu,5
31/03/2020,64,Girona,40-49,0,Home,Sospitós,10
31/03/2020,78,Barcelona,60-69,0,Home,Positiu,140
31/03/2020,78,Barcelona,70-79,0,Home,Sospitós,77
31/03/2020,61,Lleida,30-39,1,Dona,Positiu,4
31/03/2020,78,Barcelona,50-59,1,Dona,Positiu,135
31/03/2020,78,Barcelona,30-39,1,Dona,Positiu,80
31/03/2020,78,Barcelona,40-49,1,Dona,Positiu,106
31/03/2020,78,Barcelona,60-69,1,Dona,Sospitós,86
31/03/2020,62,Camp de Tarragona,90+,0,Home,Sospitós,1
31/03/2020,78,Barcelona,80-89,0,Home,Sospitós,87
31/03/2020,62,Camp de Tarragona,90+,1,Dona,Sospitós,2
31/03/2020,78,Barcelona,40-49,0,Home,Positiu,107
31/03/2020,62,Camp de Tarragona,80-89,1,Dona,Sospitós,8
31/03/2020,78,Barcelona,90+,0,Home,Sospitós,32
31/03/2020,78,Barcelona,40-49,0,Home,Sospitós,90
31/03/2020,78,Barcelona,20-29,0,Home,Positiu,23
31/03/2020,78,Barcelona,90+,0,Home,Positiu,23
31/03/2020,78,Barcelona,50-59,0,Home,Sospitós,74
31/03/2020,62,Camp de Tarragona,40-49,0,Home,Sospitós,10
31/03/2020,78,Barcelona,10-19,0,Home,Sospitós,7
31/03/2020,78,Barcelona,60-69,0,Home,Sospitós,67
31/03/2020,78,Barcelona,20-29,1,Dona,Positiu,67
31/03/2020,67,Catalunya Central,60-69,1,Dona,Sospitós,15
31/03/2020,00,No classificat,80-89,1,Dona,Sospitós,2
31/03/2020,67,Catalunya Central,50-59,1,Dona,Sospitós,34
31/03/2020,67,Catalunya Central,50-59,1,Dona,Positiu,22
31/03/2020,00,No classificat,60-69,0,Home,Sospitós,5
31/03/2020,61,Lleida,20-29,1,Dona,Sospitós,6
31/03/2020,67,Catalunya Central,60-69,1,Dona,Positiu,25
31/03/2020,67,Catalunya Central,30-39,1,Dona,Positiu,12
